   Elapsed time	   ECG1	   ECG2
       4:05.953	 -0.120	 -0.080
       4:05.961	 -0.110	 -0.120
       4:05.969	 -0.100	 -0.230
       4:05.977	 -0.100	 -0.300
       4:05.984	 -0.100	 -0.320
       4:05.992	 -0.100	 -0.320
       4:06.000	 -0.110	 -0.270
       4:06.008	 -0.080	 -0.330
       4:06.016	  0.130	 -0.300
       4:06.023	  0.450	  0.890
       4:06.031	  0.730	  4.070
       4:06.039	 -1.310	  5.110
       4:06.047	 -1.870	  4.790
       4:06.055	 -1.460	  0.760
       4:06.063	 -1.170	 -0.540
       4:06.070	 -0.510	 -0.520
       4:06.078	 -0.110	 -0.320
       4:06.086	 -0.040	 -0.390
       4:06.094	 -0.020	 -0.420
       4:06.102	  0.000	 -0.450
       4:06.109	  0.020	 -0.430
       4:06.117	  0.040	 -0.420
       4:06.125	  0.050	 -0.420
       4:06.133	  0.060	 -0.430
       4:06.141	  0.080	 -0.380
       4:06.148	  0.090	 -0.380
       4:06.156	  0.110	 -0.400
       4:06.164	  0.110	 -0.380
       4:06.172	  0.140	 -0.380
       4:06.180	  0.160	 -0.380
       4:06.188	  0.170	 -0.400
       4:06.195	  0.180	 -0.370
       4:06.203	  0.210	 -0.380
       4:06.211	  0.230	 -0.370
       4:06.219	  0.250	 -0.360
       4:06.227	  0.260	 -0.350
       4:06.234	  0.280	 -0.380
       4:06.242	  0.290	 -0.410
       4:06.250	  0.280	 -0.400
       4:06.258	  0.290	 -0.420
       4:06.266	  0.260	 -0.470
       4:06.273	  0.230	 -0.490
       4:06.281	  0.200	 -0.490
       4:06.289	  0.170	 -0.500
       4:06.297	  0.100	 -0.490
       4:06.305	  0.070	 -0.420
       4:06.313	  0.060	 -0.350
       4:06.320	  0.050	 -0.300
       4:06.328	  0.040	 -0.250
       4:06.336	  0.030	 -0.190
       4:06.344	  0.040	 -0.180
       4:06.352	  0.040	 -0.190
       4:06.359	  0.040	 -0.180
       4:06.367	  0.050	 -0.170
       4:06.375	  0.040	 -0.180
       4:06.383	  0.030	 -0.220
       4:06.391	  0.040	 -0.180
       4:06.398	  0.030	 -0.190
       4:06.406	  0.030	 -0.210
       4:06.414	  0.020	 -0.210
       4:06.422	  0.050	 -0.210
       4:06.430	  0.040	 -0.230
       4:06.438	  0.050	 -0.250
       4:06.445	  0.040	 -0.230
       4:06.453	  0.060	 -0.240
       4:06.461	  0.070	 -0.260
       4:06.469	  0.060	 -0.250
       4:06.477	  0.060	 -0.240
       4:06.484	  0.080	 -0.240
       4:06.492	  0.060	 -0.260
       4:06.500	  0.050	 -0.260
       4:06.508	  0.050	 -0.250
       4:06.516	  0.040	 -0.260
       4:06.523	  0.020	 -0.280
       4:06.531	  0.020	 -0.250
       4:06.539	  0.010	 -0.250
       4:06.547	  0.000	 -0.290
       4:06.555	  0.000	 -0.260
       4:06.563	  0.000	 -0.250
       4:06.570	 -0.020	 -0.260
       4:06.578	  0.000	 -0.290
       4:06.586	 -0.020	 -0.250
       4:06.594	  0.000	 -0.260
       4:06.602	 -0.020	 -0.280
       4:06.609	 -0.020	 -0.290
       4:06.617	 -0.020	 -0.270
       4:06.625	 -0.010	 -0.280
       4:06.633	 -0.020	 -0.300
       4:06.641	 -0.020	 -0.270
       4:06.648	 -0.020	 -0.270
       4:06.656	 -0.020	 -0.280
       4:06.664	 -0.030	 -0.290
       4:06.672	  0.000	 -0.250
       4:06.680	  0.050	 -0.200
       4:06.688	  0.010	 -0.230
       4:06.695	  0.080	 -0.170
       4:06.703	  0.080	 -0.100
       4:06.711	  0.180	  0.100
       4:06.719	  0.100	  0.030
       4:06.727	  0.050	  0.100
       4:06.734	  0.010	  0.060
       4:06.742	 -0.100	 -0.060
       4:06.750	 -0.130	 -0.060
       4:06.758	 -0.110	 -0.060
       4:06.766	 -0.090	 -0.210
       4:06.773	 -0.080	 -0.290
       4:06.781	 -0.110	 -0.280
       4:06.789	 -0.090	 -0.270
       4:06.797	 -0.090	 -0.280
       4:06.805	 -0.060	 -0.370
       4:06.813	  0.150	 -0.240
       4:06.820	  0.460	  0.990
       4:06.828	  0.780	  4.110
       4:06.836	 -1.430	  5.110
       4:06.844	 -2.000	  4.750
       4:06.852	 -1.520	  0.820
       4:06.859	 -1.230	 -0.620
       4:06.867	 -0.450	 -0.490
       4:06.875	 -0.080	 -0.320
       4:06.883	 -0.030	 -0.420
       4:06.891	 -0.010	 -0.470
       4:06.898	  0.010	 -0.440
       4:06.906	  0.050	 -0.450
       4:06.914	  0.050	 -0.450
       4:06.922	  0.060	 -0.420
       4:06.930	  0.080	 -0.400
       4:06.938	  0.090	 -0.420
       4:06.945	  0.090	 -0.420
       4:06.953	  0.100	 -0.410
       4:06.961	  0.100	 -0.410
       4:06.969	  0.120	 -0.430
       4:06.977	  0.140	 -0.400
       4:06.984	  0.160	 -0.390
       4:06.992	  0.180	 -0.390
       4:07.000	  0.190	 -0.400
       4:07.008	  0.200	 -0.370
       4:07.016	  0.230	 -0.380
       4:07.023	  0.230	 -0.380
       4:07.031	  0.250	 -0.400
       4:07.039	  0.260	 -0.400
       4:07.047	  0.260	 -0.420
       4:07.055	  0.240	 -0.450
       4:07.063	  0.210	 -0.460
       4:07.070	  0.190	 -0.470
       4:07.078	  0.170	 -0.510
       4:07.086	  0.120	 -0.510
       4:07.094	  0.080	 -0.450
       4:07.102	  0.040	 -0.410
       4:07.109	  0.010	 -0.360
       4:07.117	 -0.020	 -0.270
       4:07.125	 -0.010	 -0.200
       4:07.133	 -0.020	 -0.160
       4:07.141	 -0.010	 -0.160
       4:07.148	 -0.010	 -0.130
       4:07.156	  0.010	 -0.130
       4:07.164	  0.010	 -0.160
       4:07.172	  0.020	 -0.160
       4:07.180	  0.010	 -0.140
       4:07.188	  0.010	 -0.140
       4:07.195	  0.010	 -0.170
       4:07.203	  0.000	 -0.150
       4:07.211	  0.020	 -0.140
       4:07.219	  0.010	 -0.180
       4:07.227	  0.010	 -0.200
       4:07.234	  0.020	 -0.170
       4:07.242	  0.030	 -0.170
       4:07.250	  0.030	 -0.200
       4:07.258	  0.040	 -0.190
       4:07.266	  0.050	 -0.190
       4:07.273	  0.050	 -0.220
       4:07.281	  0.060	 -0.240
       4:07.289	  0.050	 -0.210
       4:07.297	  0.050	 -0.220
       4:07.305	  0.040	 -0.250
       4:07.313	  0.040	 -0.240
       4:07.320	  0.020	 -0.230
       4:07.328	  0.020	 -0.240
       4:07.336	  0.010	 -0.260
       4:07.344	  0.010	 -0.220
       4:07.352	  0.000	 -0.240
       4:07.359	 -0.010	 -0.250
       4:07.367	 -0.010	 -0.260
       4:07.375	 -0.010	 -0.240
       4:07.383	 -0.020	 -0.260
       4:07.391	 -0.020	 -0.270
       4:07.398	 -0.040	 -0.250
       4:07.406	 -0.030	 -0.260
       4:07.414	 -0.030	 -0.270
       4:07.422	 -0.030	 -0.300
       4:07.430	 -0.030	 -0.240
       4:07.438	 -0.040	 -0.250
       4:07.445	 -0.030	 -0.250
       4:07.453	 -0.040	 -0.260
       4:07.461	 -0.030	 -0.230
       4:07.469	 -0.040	 -0.250
       4:07.477	 -0.030	 -0.260
       4:07.484	 -0.040	 -0.230
       4:07.492	  0.010	 -0.180
       4:07.500	  0.040	 -0.180
       4:07.508	  0.010	 -0.150
       4:07.516	  0.090	 -0.100
       4:07.523	  0.110	  0.020
       4:07.531	  0.140	  0.130
       4:07.539	  0.040	  0.090
       4:07.547	  0.010	  0.120
       4:07.555	 -0.070	  0.010
       4:07.563	 -0.140	 -0.050
       4:07.570	 -0.130	 -0.030
       4:07.578	 -0.110	 -0.100
       4:07.586	 -0.100	 -0.270
       4:07.594	 -0.090	 -0.280
       4:07.602	 -0.100	 -0.250
       4:07.609	 -0.090	 -0.260
       4:07.617	 -0.100	 -0.280
       4:07.625	 -0.060	 -0.440
       4:07.633	  0.340	  0.360
       4:07.641	  0.520	  2.600
       4:07.648	 -0.230	  5.110
       4:07.656	 -1.880	  5.110
       4:07.664	 -1.950	  3.010
       4:07.672	 -1.160	 -0.660
       4:07.680	 -0.710	 -0.440
       4:07.688	 -0.290	 -0.300
       4:07.695	 -0.020	 -0.340
       4:07.703	 -0.030	 -0.410
       4:07.711	  0.000	 -0.390
       4:07.719	  0.020	 -0.400
       4:07.727	  0.050	 -0.410
       4:07.734	  0.050	 -0.400
       4:07.742	  0.070	 -0.380
       4:07.750	  0.100	 -0.400
       4:07.758	  0.100	 -0.390
       4:07.766	  0.110	 -0.360
       4:07.773	  0.120	 -0.340
       4:07.781	  0.120	 -0.360
       4:07.789	  0.130	 -0.350
       4:07.797	  0.150	 -0.330
       4:07.805	  0.170	 -0.340
       4:07.813	  0.190	 -0.350
       4:07.820	  0.200	 -0.330
       4:07.828	  0.220	 -0.320
       4:07.836	  0.230	 -0.350
       4:07.844	  0.230	 -0.370
       4:07.852	  0.250	 -0.350
       4:07.859	  0.250	 -0.370
       4:07.867	  0.240	 -0.420
       4:07.875	  0.230	 -0.440
       4:07.883	  0.190	 -0.450
       4:07.891	  0.170	 -0.490
       4:07.898	  0.140	 -0.510
       4:07.906	  0.090	 -0.470
       4:07.914	  0.060	 -0.430
       4:07.922	  0.030	 -0.370
       4:07.930	  0.020	 -0.300
       4:07.938	  0.000	 -0.200
       4:07.945	  0.020	 -0.160
       4:07.953	  0.010	 -0.120
       4:07.961	  0.020	 -0.080
       4:07.969	  0.040	 -0.080
       4:07.977	  0.040	 -0.080
       4:07.984	  0.040	 -0.100
       4:07.992	  0.030	 -0.070
       4:08.000	  0.040	 -0.070
       4:08.008	  0.040	 -0.090
       4:08.016	  0.040	 -0.060
       4:08.023	  0.050	 -0.070
       4:08.031	  0.050	 -0.100
       4:08.039	  0.050	 -0.130
       4:08.047	  0.050	 -0.080
       4:08.055	  0.050	 -0.110
       4:08.063	  0.070	 -0.120
       4:08.070	  0.050	 -0.120
       4:08.078	  0.070	 -0.130
       4:08.086	  0.050	 -0.140
       4:08.094	  0.070	 -0.170
       4:08.102	  0.050	 -0.140
       4:08.109	  0.060	 -0.150
       4:08.117	  0.050	 -0.160
       4:08.125	  0.020	 -0.170
       4:08.133	  0.040	 -0.160
       4:08.141	  0.020	 -0.180
       4:08.148	  0.010	 -0.200
       4:08.156	  0.000	 -0.180
       4:08.164	  0.010	 -0.170
       4:08.172	 -0.010	 -0.210
       4:08.180	 -0.010	 -0.190
       4:08.188	 -0.020	 -0.160
       4:08.195	 -0.020	 -0.190
       4:08.203	 -0.040	 -0.200
       4:08.211	 -0.020	 -0.170
       4:08.219	 -0.020	 -0.170
       4:08.227	 -0.020	 -0.200
       4:08.234	 -0.020	 -0.190
       4:08.242	 -0.020	 -0.180
       4:08.250	 -0.020	 -0.170
       4:08.258	 -0.030	 -0.190
       4:08.266	 -0.010	 -0.160
       4:08.273	 -0.020	 -0.150
       4:08.281	 -0.010	 -0.180
       4:08.289	 -0.030	 -0.190
       4:08.297	 -0.020	 -0.140
       4:08.305	 -0.020	 -0.150
       4:08.313	 -0.020	 -0.170
       4:08.320	 -0.020	 -0.140
       4:08.328	  0.050	 -0.080
       4:08.336	  0.040	 -0.090
       4:08.344	  0.060	 -0.050
       4:08.352	  0.090	  0.010
       4:08.359	  0.170	  0.200
       4:08.367	  0.150	  0.210
       4:08.375	  0.060	  0.200
       4:08.383	  0.040	  0.210
       4:08.391	 -0.060	  0.070
       4:08.398	 -0.080	  0.060
       4:08.406	 -0.090	  0.050
       4:08.414	 -0.060	 -0.040
       4:08.422	 -0.060	 -0.160
       4:08.430	 -0.060	 -0.180
       4:08.438	 -0.070	 -0.150
       4:08.445	 -0.070	 -0.140
       4:08.453	 -0.070	 -0.230
       4:08.461	  0.080	 -0.240
       4:08.469	  0.410	  0.840
       4:08.477	  0.730	  3.720
       4:08.484	 -0.790	  5.110
       4:08.492	 -1.690	  5.110
       4:08.500	 -1.430	  1.680
       4:08.508	 -1.130	 -0.550
       4:08.516	 -0.510	 -0.390
       4:08.523	 -0.160	 -0.180
       4:08.531	 -0.020	 -0.300
       4:08.539	 -0.020	 -0.360
       4:08.547	  0.000	 -0.330
       4:08.555	  0.030	 -0.320
       4:08.563	  0.030	 -0.340
       4:08.570	  0.040	 -0.330
       4:08.578	  0.070	 -0.310
       4:08.586	  0.080	 -0.320
       4:08.594	  0.080	 -0.330
       4:08.602	  0.080	 -0.290
       4:08.609	  0.080	 -0.280
       4:08.617	  0.090	 -0.300
       4:08.625	  0.100	 -0.310
       4:08.633	  0.110	 -0.270
       4:08.641	  0.120	 -0.280
       4:08.648	  0.120	 -0.260
       4:08.656	  0.130	 -0.250
       4:08.664	  0.140	 -0.250
       4:08.672	  0.150	 -0.260
       4:08.680	  0.150	 -0.270
       4:08.688	  0.150	 -0.260
       4:08.695	  0.170	 -0.250
       4:08.703	  0.150	 -0.310
       4:08.711	  0.120	 -0.340
       4:08.719	  0.100	 -0.340
       4:08.727	  0.090	 -0.360
       4:08.734	  0.090	 -0.370
       4:08.742	  0.040	 -0.350
       4:08.750	  0.030	 -0.310
       4:08.758	  0.030	 -0.260
       4:08.766	  0.020	 -0.190
       4:08.773	 -0.010	 -0.100
       4:08.781	  0.030	 -0.090
       4:08.789	  0.010	 -0.070
       4:08.797	  0.020	 -0.040
       4:08.805	  0.020	 -0.060
       4:08.813	  0.020	 -0.080
       4:08.820	  0.020	 -0.090
       4:08.828	  0.040	 -0.060
       4:08.836	  0.050	 -0.060
       4:08.844	  0.040	 -0.090
       4:08.852	  0.050	 -0.100
       4:08.859	  0.050	 -0.090
       4:08.867	  0.070	 -0.100
       4:08.875	  0.070	 -0.110
       4:08.883	  0.050	 -0.080
       4:08.891	  0.060	 -0.090
       4:08.898	  0.070	 -0.120
       4:08.906	  0.070	 -0.130
       4:08.914	  0.060	 -0.090
       4:08.922	  0.070	 -0.100
       4:08.930	  0.080	 -0.140
       4:08.938	  0.060	 -0.130
       4:08.945	  0.060	 -0.120
       4:08.953	  0.050	 -0.150
       4:08.961	  0.040	 -0.160
       4:08.969	  0.030	 -0.150
       4:08.977	  0.030	 -0.170
       4:08.984	  0.010	 -0.150
       4:08.992	  0.010	 -0.170
       4:09.000	  0.020	 -0.140
       4:09.008	 -0.010	 -0.170
       4:09.016	  0.010	 -0.200
       4:09.023	 -0.020	 -0.150
       4:09.031	 -0.030	 -0.160
       4:09.039	 -0.020	 -0.200
       4:09.047	 -0.020	 -0.200
       4:09.055	 -0.030	 -0.160
       4:09.063	 -0.020	 -0.190
       4:09.070	 -0.040	 -0.190
       4:09.078	 -0.030	 -0.170
       4:09.086	 -0.030	 -0.170
       4:09.094	 -0.030	 -0.190
       4:09.102	 -0.030	 -0.200
       4:09.109	 -0.050	 -0.170
       4:09.117	 -0.020	 -0.130
       4:09.125	  0.020	 -0.120
       4:09.133	 -0.010	 -0.110
       4:09.141	  0.070	 -0.040
       4:09.148	  0.050	  0.010
       4:09.156	  0.140	  0.170
       4:09.164	  0.090	  0.180
       4:09.172	  0.020	  0.220
       4:09.180	 -0.030	  0.150
       4:09.188	 -0.130	  0.060
       4:09.195	 -0.120	  0.040
       4:09.203	 -0.130	  0.000
       4:09.211	 -0.100	 -0.130
       4:09.219	 -0.120	 -0.160
       4:09.227	 -0.130	 -0.180
       4:09.234	 -0.120	 -0.190
       4:09.242	 -0.120	 -0.180
       4:09.250	 -0.130	 -0.250
       4:09.258	  0.120	  0.030
       4:09.266	  0.410	  1.420
       4:09.273	  0.660	  4.600
       4:09.281	 -1.140	  5.110
       4:09.289	 -1.610	  4.700
       4:09.297	 -1.260	  0.400
       4:09.305	 -0.980	 -0.390
       4:09.313	 -0.580	 -0.400
       4:09.320	 -0.160	 -0.190
       4:09.328	 -0.090	 -0.290
       4:09.336	 -0.070	 -0.270
       4:09.344	 -0.050	 -0.300
       4:09.352	 -0.010	 -0.320
       4:09.359	  0.000	 -0.290
       4:09.367	  0.030	 -0.290
       4:09.375	  0.040	 -0.300
       4:09.383	  0.040	 -0.290
       4:09.391	  0.050	 -0.270
       4:09.398	  0.070	 -0.240
       4:09.406	  0.070	 -0.260
       4:09.414	  0.090	 -0.240
       4:09.422	  0.100	 -0.230
       4:09.430	  0.120	 -0.230
       4:09.438	  0.120	 -0.250
       4:09.445	  0.140	 -0.210
       4:09.453	  0.170	 -0.210
       4:09.461	  0.180	 -0.220
       4:09.469	  0.210	 -0.230
       4:09.477	  0.210	 -0.210
       4:09.484	  0.230	 -0.230
       4:09.492	  0.220	 -0.250
       4:09.500	  0.220	 -0.260
       4:09.508	  0.210	 -0.280
       4:09.516	  0.200	 -0.320
       4:09.523	  0.150	 -0.350
       4:09.531	  0.120	 -0.320
       4:09.539	  0.100	 -0.290
       4:09.547	  0.060	 -0.270
       4:09.555	  0.030	 -0.220
       4:09.563	  0.020	 -0.120
       4:09.570	  0.020	 -0.070
       4:09.578	  0.010	 -0.050
       4:09.586	  0.010	  0.010
       4:09.594	  0.020	  0.030
       4:09.602	  0.020	  0.000
       4:09.609	  0.020	 -0.010
       4:09.617	  0.030	  0.020
       4:09.625	  0.020	  0.010
       4:09.633	  0.040	  0.000
       4:09.641	  0.030	  0.010
       4:09.648	  0.040	  0.010
       4:09.656	  0.060	  0.000
       4:09.664	  0.050	 -0.030
       4:09.672	  0.050	 -0.010
       4:09.680	  0.050	 -0.010
       4:09.688	  0.050	 -0.040
       4:09.695	  0.040	 -0.050
       4:09.703	  0.050	 -0.030
       4:09.711	  0.050	 -0.050
       4:09.719	  0.050	 -0.080
       4:09.727	  0.040	 -0.040
       4:09.734	  0.030	 -0.050
       4:09.742	  0.020	 -0.070
       4:09.750	  0.030	 -0.070
       4:09.758	  0.020	 -0.040
       4:09.766	  0.020	 -0.060
       4:09.773	  0.020	 -0.080
       4:09.781	  0.010	 -0.060
       4:09.789	  0.010	 -0.060
       4:09.797	  0.010	 -0.090
       4:09.805	  0.010	 -0.090
       4:09.813	  0.000	 -0.080
       4:09.820	  0.020	 -0.080
       4:09.828	  0.000	 -0.100
       4:09.836	 -0.010	 -0.100
       4:09.844	 -0.010	 -0.100
       4:09.852	 -0.010	 -0.110
       4:09.859	 -0.010	 -0.130
       4:09.867	 -0.020	 -0.100
       4:09.875	 -0.020	 -0.110
       4:09.883	 -0.010	 -0.120
       4:09.891	 -0.020	 -0.120
       4:09.898	 -0.020	 -0.110
       4:09.906	 -0.020	 -0.090
       4:09.914	 -0.020	 -0.100
       4:09.922	 -0.030	 -0.080
       4:09.930	  0.000	 -0.030
       4:09.938	  0.050	 -0.010
       4:09.945	  0.010	  0.020
       4:09.953	  0.090	  0.080
       4:09.961	  0.090	  0.180
       4:09.969	  0.160	  0.310
       4:09.977	  0.060	  0.280
       4:09.984	  0.020	  0.310
       4:09.992	 -0.030	  0.200
       4:10.000	 -0.130	  0.120
       4:10.008	 -0.120	  0.140
       4:10.016	 -0.120	  0.080
       4:10.023	 -0.090	 -0.090
       4:10.031	 -0.090	 -0.120
       4:10.039	 -0.110	 -0.100
       4:10.047	 -0.100	 -0.110
       4:10.055	 -0.110	 -0.130
       4:10.063	 -0.080	 -0.330
       4:10.070	  0.310	  0.340
       4:10.078	  0.500	  2.370
       4:10.086	  0.080	  5.110
       4:10.094	 -1.840	  5.110
       4:10.102	 -1.980	  3.630
       4:10.109	 -1.170	 -0.390
       4:10.117	 -0.790	 -0.290
       4:10.125	 -0.300	 -0.170
       4:10.133	 -0.010	 -0.180
       4:10.141	 -0.020	 -0.260
       4:10.148	  0.010	 -0.230
       4:10.156	  0.050	 -0.260
       4:10.164	  0.060	 -0.250
       4:10.172	  0.070	 -0.250
       4:10.180	  0.090	 -0.230
       4:10.188	  0.090	 -0.240
       4:10.195	  0.100	 -0.250
       4:10.203	  0.120	 -0.220
       4:10.211	  0.120	 -0.210
       4:10.219	  0.140	 -0.230
       4:10.227	  0.150	 -0.240
       4:10.234	  0.160	 -0.190
       4:10.242	  0.180	 -0.210
       4:10.250	  0.200	 -0.220
       4:10.258	  0.200	 -0.200
       4:10.266	  0.240	 -0.200
       4:10.273	  0.260	 -0.220
       4:10.281	  0.260	 -0.250
       4:10.289	  0.280	 -0.220
       4:10.297	  0.290	 -0.250
       4:10.305	  0.280	 -0.280
       4:10.313	  0.250	 -0.300
       4:10.320	  0.240	 -0.320
       4:10.328	  0.230	 -0.360
       4:10.336	  0.180	 -0.390
       4:10.344	  0.130	 -0.340
       4:10.352	  0.090	 -0.310
       4:10.359	  0.050	 -0.250
       4:10.367	  0.010	 -0.190
       4:10.375	  0.020	 -0.080
       4:10.383	  0.020	 -0.030
       4:10.391	  0.020	  0.000
       4:10.398	  0.020	  0.040
       4:10.406	  0.030	  0.050
       4:10.414	  0.040	  0.030
       4:10.422	  0.040	  0.020
       4:10.430	  0.040	  0.050
       4:10.438	  0.040	  0.030
       4:10.445	  0.030	  0.020
       4:10.453	  0.030	  0.020
       4:10.461	  0.040	  0.040
       4:10.469	  0.050	  0.000
       4:10.477	  0.040	 -0.010
       4:10.484	  0.050	  0.010
       4:10.492	  0.050	  0.000
       4:10.500	  0.060	 -0.030
       4:10.508	  0.040	 -0.030
       4:10.516	  0.060	 -0.010
       4:10.523	  0.070	 -0.030
       4:10.531	  0.060	 -0.070
       4:10.539	  0.070	 -0.030
       4:10.547	  0.070	 -0.050
       4:10.555	  0.060	 -0.070
       4:10.563	  0.040	 -0.080
       4:10.570	  0.050	 -0.050
       4:10.578	  0.050	 -0.070
       4:10.586	  0.020	 -0.080
       4:10.594	  0.020	 -0.070
       4:10.602	  0.020	 -0.070
       4:10.609	  0.000	 -0.090
       4:10.617	  0.010	 -0.100
       4:10.625	  0.000	 -0.080
       4:10.633	  0.000	 -0.090
       4:10.641	 -0.010	 -0.110
       4:10.648	 -0.010	 -0.090
       4:10.656	 -0.020	 -0.080
       4:10.664	 -0.020	 -0.100
       4:10.672	 -0.030	 -0.130
       4:10.680	 -0.020	 -0.090
       4:10.688	 -0.020	 -0.100
       4:10.695	 -0.030	 -0.110
       4:10.703	 -0.040	 -0.090
       4:10.711	 -0.030	 -0.100
       4:10.719	 -0.030	 -0.110
       4:10.727	 -0.050	 -0.130
       4:10.734	 -0.030	 -0.090
       4:10.742	 -0.030	 -0.100
       4:10.750	 -0.020	 -0.100
       4:10.758	  0.000	 -0.040
       4:10.766	  0.030	 -0.020
       4:10.773	  0.020	  0.010
       4:10.781	  0.080	  0.030
       4:10.789	  0.120	  0.210
       4:10.797	  0.130	  0.290
       4:10.805	  0.050	  0.240
       4:10.813	  0.000	  0.230
       4:10.820	 -0.080	  0.140
       4:10.828	 -0.120	  0.120
       4:10.836	 -0.120	  0.090
       4:10.844	 -0.120	 -0.010
       4:10.852	 -0.090	 -0.120
       4:10.859	 -0.090	 -0.170
       4:10.867	 -0.090	 -0.160
       4:10.875	 -0.090	 -0.110
       4:10.883	 -0.100	 -0.140
       4:10.891	  0.000	 -0.310
       4:10.898	  0.370	  0.740
       4:10.906	  0.670	  3.510
       4:10.914	 -0.930	  5.110
       4:10.922	 -1.880	  5.110
       4:10.930	 -1.650	  1.850
       4:10.938	 -1.250	 -0.520
       4:10.945	 -0.510	 -0.370
       4:10.953	 -0.190	 -0.180
       4:10.961	 -0.060	 -0.250
       4:10.969	 -0.050	 -0.300
